	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
39	SqueezeNet	03_France_ByShape_224_3dim	test	2.3598317046191912	0.8535911608796093	0.8535911608796093	0.8535911608796093	0.8535911486952344
40	MobileNet	03_France_ByShape_128_3dim	train	2.9754183407396018	0.8153988835283762	0.8153988835283762	0.8153988835283762	0.8153988501873736
41	MobileNet	03_France_ByShape_128_3dim	test	3.0277085699429267	0.8121546961325967	0.8121546961325967	0.8121546961325967	0.8121546855947589
42	MobileNet	03_France_ByShape_128_3dim	train	1.6742632026390625	0.8945578158307238	0.8945578158307238	0.8945578158307238	0.8945577882953684
43	MobileNet	03_France_ByShape_128_3dim	test	3.934193532111237	0.7237569067359629	0.7237569067359629	0.7237569067359629	0.723756852400237
44	MobileNet	03_France_ByShape_160_3dim	train	0.19643731012890087	0.9857761256106488	0.9857761256106488	0.9857761256106488	0.9857761178697858
45	MobileNet	03_France_ByShape_160_3dim	test	2.7487865574452104	0.7872928180088654	0.7872928180088654	0.7872928180088654	0.7872927584042206
46	MobileNet	03_France_ByShape_192_3dim	train	1.496093560831043	0.9063079708803564	0.9063079708803564	0.9063079708803564	0.9063079458147048
47	MobileNet	03_France_ByShape_192_3dim	test	3.1172508073376397	0.7762430939226519	0.7762430939226519	0.7762430939226519	0.7762430465023821
48	Xception	03_France_ByShape_128_3dim	train	0.40847338489209256	0.9366110002618552	0.9371950720738096	0.9366110000038264	0.9368876416003477
49	Xception	03_France_ByShape_128_3dim	test	14.337090148451578	0.11049723691044593	0.11049723691044593	0.11049723691044593	0.11049719936939892
50	Xception	03_France_ByShape_160_3dim	train	0.250597960221075	0.9656771750972092	0.9656771750972092	0.9656771750972092	0.9656771612742394
51	Xception	03_France_ByShape_160_3dim	test	11.360110519999301	0.2900552486187845	0.2900552486187845	0.2900552486187845	0.2900551956002884
52	Xception	03_France_ByShape_192_3dim	train	0.2805909615357373	0.9656771754658214	0.9656771754658214	0.9656771754658214	0.9656771621957708
53	Xception	03_France_ByShape_192_3dim	test	12.371813445460072	0.2265193370165746	0.2265193370165746	0.2265193370165746	0.226519292889379
54	Xception	03_France_ByShape_224_3dim	train	1.513427833961878	0.9041434667990692	0.9041434667990692	0.9041434667990692	0.9041434370520384
55	Xception	03_France_ByShape_224_3dim	test	3.161287581723044	0.8038674033149171	0.8038674033149171	0.8038674033149171	0.8038673677497147
56	VGG16	03_France_ByShape_128_3dim	train	0.3937355078485787	0.9743351836077726	0.9743351836077726	0.9743351836077726	0.974335170522028
57	VGG16	03_France_ByShape_128_3dim	test	1.1966591856097724	0.92265193337235	0.92265193337235	0.92265193337235	0.9226519053812186
58	VGG16	03_France_ByShape_160_3dim	train	1.654671850584878	0.8973407469639162	0.8973407469639162	0.8973407469639162	0.897340718580752
59	VGG16	03_France_ByShape_160_3dim	test	2.0036307309872616	0.8756906077348067	0.8756906077348067	0.8756906077348067	0.8756905866591311
60	VGG16	03_France_ByShape_192_3dim	train	1.7501455749657575	0.8908472400280747	0.8908472400280747	0.8908472400280747	0.8908472099861542
61	VGG16	03_France_ByShape_192_3dim	test	2.2262565444187663	0.8618784530386742	0.8618784530386742	0.8618784530386742	0.8618784408542991
62	VGG16	03_France_ByShape_224_3dim	train	1.5251483092651186	0.9053803276116272	0.9053803276116272	0.9053803276116272	0.9053803029145882
63	VGG16	03_France_ByShape_224_3dim	test	2.048155821489376	0.8729281767955801	0.8729281767955801	0.8729281767955801	0.8729281609888235
64	VGG19	03_France_ByShape_128_3dim	train	0.3642982623983359	0.9755720415451532	0.9755720415451532	0.9755720415451532	0.9755720277221837
65	VGG19	03_France_ByShape_128_3dim	test	0.9456862230985912	0.9392265186784016	0.9392265186784016	0.9392265186784016	0.9392264801494324
66	VGG19	03_France_ByShape_160_3dim	train	1.7102828698011618	0.8936301716773246	0.8936301716773246	0.8936301716773246	0.8936301425569354
67	VGG19	03_France_ByShape_160_3dim	test	2.1801527020681046	0.8646408833192857	0.8646408833192857	0.8646408833192857	0.864640860597073
