	net_name	dataset_name	train_or_test	loss	accuracy	precision	recall	fmeasure
82	VGG16	03_France_ByMeaning_224_3dim	train	11.83438781710187	0.2657700980841408	0.2657700980841408	0.2657700980841408	0.26577005671588344
83	VGG16	03_France_ByMeaning_224_3dim	test	10.577500104904177	0.34375	0.34375	0.34375	0.3437499681657011
84	VGG19	03_France_ByMeaning_128_3dim	train	9.677050628228482	0.3996157612349794	0.3996157612349794	0.3996157612349794	0.3996157148042399
85	VGG19	03_France_ByMeaning_128_3dim	test	9.753279350020673	0.3948863636363637	0.3948863636363637	0.3948863636363637	0.3948863527991555
86	VGG19	03_France_ByMeaning_192_3dim	train	10.456375803200816	0.35126481612943283	0.35126481612943283	0.35126481612943283	0.3512647704573499
87	VGG19	03_France_ByMeaning_192_3dim	test	9.753279350020673	0.3948863636363637	0.3948863636363637	0.3948863636363637	0.3948863527991555
88	VGG19	03_France_ByMeaning_224_3dim	train	9.677050606089068	0.39961576175983615	0.39961576175983615	0.39961576175983615	0.3996157153958966
89	VGG19	03_France_ByMeaning_224_3dim	test	9.753279350020673	0.3948863636363637	0.3948863636363637	0.3948863636363637	0.3948863527991555
90	VGG19	03_France_ByMeaning_160_3dim	train	9.677050609906207	0.39961576193160747	0.39961576193160747	0.39961576193160747	0.3996157170706669
91	VGG19	03_France_ByMeaning_160_3dim	test	9.753279350020673	0.3948863636363637	0.3948863636363637	0.3948863636363637	0.3948863527991555
92	MobileNet	03_France_ByMeaningLarge_128_3dim	train	0.3373858394369678	0.9106482971743686	0.9106482971743686	0.9106482971743686	0.9106482731483108
93	MobileNet	03_France_ByMeaningLarge_128_3dim	test	0.5291216592472721	0.8433734932577753	0.8433734932577753	0.8433734932577753	0.8433734393981566
94	MobileNet	03_France_ByMeaningLarge_160_3dim	train	6.7552553836154905	0.5807860330933486	0.5807860330933486	0.5807860330933486	0.5807859856118521
95	MobileNet	03_France_ByMeaningLarge_160_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
96	MobileNet	03_France_ByMeaningLarge_160_3dim	train	0.21612670658210084	0.9210614628706916	0.9210614628706916	0.9210614628706916	0.9210614366422454
97	MobileNet	03_France_ByMeaningLarge_160_3dim	test	0.7789719237620572	0.8283132537301764	0.8283132537301764	0.8283132537301764	0.8283131941255316
98	MobileNet	03_France_ByMeaningLarge_192_3dim	train	6.144167656721507	0.5989250973402593	0.5989250973402593	0.5989250973402593	0.5989250508498377
99	MobileNet	03_France_ByMeaningLarge_192_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
100	MobileNet	03_France_ByMeaningLarge_224_3dim	train	9.253423697042674	0.4245885191926389	0.4245885191926389	0.4245885191926389	0.42458847320276016
101	MobileNet	03_France_ByMeaningLarge_224_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
102	SqueezeNet	03_France_ByMeaningLarge_128_3dim	train	6.715996377773241	0.5807860337490598	0.5807860337490598	0.5807860337490598	0.580785985656901
103	SqueezeNet	03_France_ByMeaningLarge_128_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
104	SqueezeNet	03_France_ByMeaningLarge_160_3dim	train	6.743749288892762	0.5811219401595014	0.5811219401595014	0.5811219401595014	0.5811218929683197
105	SqueezeNet	03_France_ByMeaningLarge_160_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
106	SqueezeNet	03_France_ByMeaningLarge_192_3dim	train	6.756885220149959	0.5807860334487341	0.5807860334487341	0.5807860334487341	0.5807859846357936
107	SqueezeNet	03_France_ByMeaningLarge_192_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
108	SqueezeNet	03_France_ByMeaningLarge_224_3dim	train	9.305401451923242	0.4202217069555538	0.4202217069555538	0.4202217069555538	0.4202216592638293
109	SqueezeNet	03_France_ByMeaningLarge_224_3dim	test	9.369856712329822	0.4186746987951807	0.4186746987951807	0.4186746987951807	0.4186746930501547
110	Xception	03_France_ByMeaningLarge_128_3dim	train	0.7020404228517022	0.5935505599554329	0.5935505599554329	0.5935505599554329	0.5935505108221449
111	Xception	03_France_ByMeaningLarge_128_3dim	test	1.43743706036763	0.5843373493975904	0.5843373493975904	0.5843373493975904	0.5843373339578329
112	Xception	03_France_ByMeaningLarge_128_3dim	train	0.3043626990127992	0.8807524297315079	0.8807524297315079	0.8807524297315079	0.8807524028623669
113	Xception	03_France_ByMeaningLarge_128_3dim	test	2.4431345775184856	0.5301204815686468	0.5301204815686468	0.5301204815686468	0.5301204291452845
114	Xception	03_France_ByMeaningLarge_128_3dim	train	0.5554049067802385	0.7883775592010455	0.7883775592010455	0.7883775592010455	0.7883775248237612
115	Xception	03_France_ByMeaningLarge_128_3dim	test	0.4900275282112949	0.8102409631372934	0.8102409631372934	0.8102409631372934	0.8102409035326487
116	Xception	03_France_ByMeaningLarge_160_3dim	train	0.5028941554583917	0.8045011735178698	0.8045011735178698	0.8045011735178698	0.8045011408424313
117	Xception	03_France_ByMeaningLarge_160_3dim	test	0.676903279430895	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
118	Xception	03_France_ByMeaningLarge_160_3dim	train	0.6176394757945785	0.7228753786980805	0.7228753786980805	0.7228753786980805	0.7228753384143904
119	Xception	03_France_ByMeaningLarge_160_3dim	test	1.4010338481650295	0.6144578314150673	0.6144578314150673	0.6144578314150673	0.6144577875194779
120	Xception	03_France_ByMeaningLarge_192_3dim	train	0.5115328114085602	0.8871346919737608	0.8871346919737608	0.8871346919737608	0.8871346632025567
121	Xception	03_France_ByMeaningLarge_192_3dim	test	0.4207391387008759	0.8975903607276549	0.8975903607276549	0.8975903607276549	0.8975903126130621
122	Xception	03_France_ByMeaningLarge_224_3dim	train	0.6597449771101378	0.7232112869355035	0.7232112869355035	0.7232112869355035	0.7232112460611729
123	Xception	03_France_ByMeaningLarge_224_3dim	test	1.3511622792266935	0.6957831325301205	0.6957831325301205	0.6957831325301205	0.6957830729254757
124	VGG16	03_France_ByMeaningLarge_128_3dim	train	6.756930809994852	0.5807860329682131	0.5807860329682131	0.5807860329682131	0.5807859847759456
125	VGG16	03_France_ByMeaningLarge_128_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
126	VGG16	03_France_ByMeaningLarge_160_3dim	train	6.754618715431053	0.5807860334987884	0.5807860334987884	0.5807860334987884	0.5807859855067382
127	VGG16	03_France_ByMeaningLarge_160_3dim	test	6.748238781848594	0.5813253012048193	0.5813253012048193	0.5813253012048193	0.5813252965369856
128	VGG16	03_France_ByMeaningLarge_192_3dim	train	6.756930807832508	0.5807860341995484	0.5807860341995484	0.5807860341995484	0.5807859869082582
